LABEL,SENSOR_A,SENSOR_B,TIME,container_id
UNLOAD_SHIP,-166,-46,2015-02-27T04:58:07.138148,321
NOISE,104,-47,2015-03-01T20:08:16.138148,321
LOAD_TRAIN,70,-14,2015-03-02T10:00:14.885289,321
NOISE,37,-33,2015-03-02T21:22:38.885289,321
NOISE,34,-108,2015-03-02T23:30:34.885289,321
DEPART_TRAIN,5,-128,2015-03-03T10:20:24.813070,321
NOISE,53,79,2015-03-03T14:32:13.813070,321
NOISE,42,-15,2015-03-03T17:32:23.813070,321
NOISE,91,-81,2015-01-28T07:11:32.171516,322
UNLOAD_SHIP,-248,-45,2015-01-28T16:42:47.507861,322
NOISE,41,-108,2015-01-30T05:23:01.507861,322
LOAD_TRAIN,140,-32,2015-01-31T14:36:25.525915,322
DEPART_TRAIN,11,57,2015-02-01T13:29:45.551215,322
NOISE,63,-13,2015-03-30T23:05:36.648889,323
UNLOAD_SHIP,-132,-64,2015-04-01T19:14:22.010385,323
NOISE,74,32,2015-04-03T04:08:53.010385,323
NOISE,57,92,2015-04-03T05:39:40.010385,323
LOAD_TRAIN,138,35,2015-04-04T23:02:26.558960,323
DEPART_TRAIN,-20,-81,2015-04-06T04:06:56.602266,323
UNLOAD_SHIP,-245,-30,2015-09-04T17:49:45.736843,324
LOAD_TRAIN,66,9,2015-09-07T22:52:25.560244,324
NOISE,103,92,2015-09-08T06:22:24.560244,324
DEPART_TRAIN,8,138,2015-09-08T21:48:09.141986,324
NOISE,38,78,2015-09-09T02:59:26.141986,324
UNLOAD_SHIP,-310,58,2015-10-08T15:14:50.776511,325
NOISE,97,-58,2015-10-11T01:14:26.776511,325
LOAD_TRAIN,122,43,2015-10-11T16:52:09.515758,325
DEPART_TRAIN,-10,-56,2015-10-12T15:52:33.701308,325
UNLOAD_SHIP,-188,-58,2015-06-17T13:46:24.510490,326
NOISE,4,109,2015-06-18T21:13:20.510490,326
LOAD_TRAIN,76,48,2015-06-20T11:35:04.098134,326
DEPART_TRAIN,-2,-137,2015-06-21T11:01:14.679537,326
NOISE,14,20,2015-02-19T20:00:31.770684,327
UNLOAD_SHIP,-183,-14,2015-02-19T21:41:32.003979,327
LOAD_TRAIN,64,22,2015-02-22T18:00:45.574841,327
DEPART_TRAIN,-3,89,2015-02-23T17:24:02.936436,327
UNLOAD_SHIP,-288,-3,2015-01-10T15:13:43.485595,328
NOISE,26,11,2015-01-12T12:43:26.485595,328
NOISE,46,-37,2015-01-12T17:50:56.485595,328
LOAD_TRAIN,82,46,2015-01-13T11:53:45.295843,328
NOISE,78,109,2015-01-14T04:25:30.295843,328
DEPART_TRAIN,-37,-99,2015-01-14T12:21:56.405695,328
NOISE,49,90,2015-01-14T16:18:15.405695,328
UNLOAD_SHIP,-296,-64,2015-02-21T21:21:03.405693,329
NOISE,120,41,2015-02-23T19:31:20.405693,329
NOISE,39,8,2015-02-24T15:11:28.405693,329
LOAD_TRAIN,135,-49,2015-02-24T21:27:29.261698,329
DEPART_TRAIN,16,-89,2015-02-25T15:13:38.426474,329
NOISE,8,-48,2015-10-18T16:25:40.439917,330
UNLOAD_SHIP,-187,10,2015-10-21T00:47:34.252848,330
NOISE,82,84,2015-10-22T00:38:31.252848,330
NOISE,33,67,2015-10-23T01:01:05.252848,330
LOAD_TRAIN,134,-24,2015-10-23T17:57:37.195594,330
DEPART_TRAIN,-6,99,2015-10-24T12:05:07.501918,330
NOISE,97,6,2015-11-05T15:50:19.315874,331
UNLOAD_SHIP,-138,-9,2015-11-06T15:17:08.249117,331
LOAD_TRAIN,103,8,2015-11-09T16:11:50.293047,331
DEPART_TRAIN,36,-65,2015-11-10T12:30:25.721694,331
NOISE,90,-18,2015-11-12T04:55:16.396168,332
NOISE,105,-82,2015-11-13T18:30:23.396168,332
UNLOAD_SHIP,-225,64,2015-11-14T17:33:29.871239,332
LOAD_TRAIN,100,-50,2015-11-17T14:01:59.553432,332
DEPART_TRAIN,30,75,2015-11-18T10:37:49.334197,332
UNLOAD_SHIP,-172,63,2015-08-08T00:45:36.217613,333
LOAD_TRAIN,83,-22,2015-08-11T04:10:53.508767,333
NOISE,45,-39,2015-08-11T08:57:53.508767,333
DEPART_TRAIN,38,-116,2015-08-12T06:24:03.438511,333
NOISE,92,-43,2015-08-13T07:01:54.438511,333
UNLOAD_SHIP,-246,37,2016-01-01T19:18:12.394267,334
LOAD_TRAIN,73,13,2016-01-04T12:58:08.856512,334
NOISE,106,-99,2016-01-04T21:13:26.856512,334
NOISE,88,-41,2016-01-05T01:36:45.856512,334
NOISE,92,116,2016-01-05T12:25:28.856512,334
DEPART_TRAIN,18,99,2016-01-05T16:47:15.480354,334
NOISE,1,110,2016-01-05T20:34:09.480354,334
NOISE,39,-51,2016-01-06T03:41:29.480354,334
NOISE,98,-14,2016-01-06T07:47:45.480354,334
NOISE,102,-9,2015-12-07T13:41:03.858770,335
UNLOAD_SHIP,-297,-14,2015-12-08T14:16:07.656815,335
LOAD_TRAIN,66,-27,2015-12-11T17:47:56.193239,335
DEPART_TRAIN,34,84,2015-12-12T16:53:54.243056,335
UNLOAD_SHIP,-269,-24,2015-11-16T12:01:18.990468,336
NOISE,12,60,2015-11-19T05:20:01.990468,336
LOAD_TRAIN,140,23,2015-11-19T12:33:13.810047,336
NOISE,77,32,2015-11-19T23:55:47.810047,336
DEPART_TRAIN,17,57,2015-11-20T05:50:48.396942,336
NOISE,27,-89,2015-11-21T22:58:49.396942,336
UNLOAD_SHIP,-263,-10,2015-03-07T11:48:02.818094,337
NOISE,36,57,2015-03-09T14:09:28.818094,337
LOAD_TRAIN,117,-47,2015-03-10T10:07:10.683641,337
DEPART_TRAIN,-19,-73,2015-03-11T10:43:36.913160,337
UNLOAD_SHIP,-257,43,2015-08-17T00:49:43.407667,338
NOISE,44,-6,2015-08-19T20:50:38.407667,338
LOAD_TRAIN,95,20,2015-08-20T04:54:57.623960,338
DEPART_TRAIN,5,-85,2015-08-21T09:18:10.010401,338
UNLOAD_SHIP,-300,-53,2015-06-30T07:44:44.676962,339
LOAD_TRAIN,74,35,2015-07-03T11:11:22.518031,339
NOISE,101,-31,2015-07-04T07:52:10.518031,339
DEPART_TRAIN,30,-81,2015-07-04T14:28:03.972401,339
NOISE,88,-63,2015-07-05T23:26:42.972401,339
NOISE,93,54,2015-04-03T14:13:27.935332,340
UNLOAD_SHIP,-192,-47,2015-04-05T03:59:47.821740,340
NOISE,32,-46,2015-04-06T16:30:53.821740,340
LOAD_TRAIN,101,-13,2015-04-08T04:05:45.900461,340
NOISE,53,30,2015-04-08T10:32:54.900461,340
DEPART_TRAIN,-23,-116,2015-04-08T21:02:46.357019,340
NOISE,104,63,2015-04-08T22:07:52.357019,340
NOISE,77,70,2015-12-14T14:10:57.231937,341
UNLOAD_SHIP,-305,-19,2015-12-15T06:52:09.701487,341
LOAD_TRAIN,63,19,2015-12-18T10:31:05.579483,341
DEPART_TRAIN,17,103,2015-12-19T08:50:12.966899,341
NOISE,63,-8,2015-12-19T23:03:21.737923,342
UNLOAD_SHIP,-183,37,2015-12-20T18:30:33.818114,342
NOISE,32,71,2015-12-21T18:03:02.818114,342
LOAD_TRAIN,82,27,2015-12-23T13:34:25.459135,342
NOISE,118,-24,2015-12-23T19:56:16.459135,342
DEPART_TRAIN,-15,-134,2015-12-24T16:44:29.777405,342
NOISE,82,48,2015-12-25T08:18:35.777405,342
UNLOAD_SHIP,-284,33,2015-11-05T18:37:02.095703,343
LOAD_TRAIN,60,28,2015-11-08T14:01:56.091323,343
NOISE,93,27,2015-11-09T10:07:16.091323,343
DEPART_TRAIN,26,-97,2015-11-09T20:07:41.144309,343
NOISE,111,13,2015-11-10T10:14:16.144309,343
UNLOAD_SHIP,-189,54,2015-11-10T01:10:19.182354,344
NOISE,67,73,2015-11-11T22:17:21.182354,344
LOAD_TRAIN,91,50,2015-11-12T23:18:53.766092,344
DEPART_TRAIN,32,-76,2015-11-13T18:25:50.611565,344
UNLOAD_SHIP,-160,53,2015-12-05T01:27:48.570995,345
NOISE,12,87,2015-12-05T04:23:24.570995,345
LOAD_TRAIN,129,-24,2015-12-08T07:42:11.658714,345
NOISE,35,55,2015-12-08T15:43:46.658714,345
DEPART_TRAIN,-30,-100,2015-12-09T09:38:29.052734,345
NOISE,101,44,2015-12-09T18:16:54.052734,345
NOISE,86,-58,2015-08-12T22:43:41.038717,346
UNLOAD_SHIP,-246,28,2015-08-15T05:05:59.681008,346
LOAD_TRAIN,135,43,2015-08-18T12:10:29.445684,346
DEPART_TRAIN,-18,-61,2015-08-19T06:43:23.607658,346
UNLOAD_SHIP,-140,62,2015-10-28T17:42:42.904135,347
LOAD_TRAIN,117,-47,2015-11-01T00:18:31.766755,347
DEPART_TRAIN,10,-57,2015-11-01T18:40:03.263882,347
NOISE,6,-22,2015-04-16T15:33:24.761896,348
NOISE,113,46,2015-04-18T02:46:05.761896,348
UNLOAD_SHIP,-165,43,2015-04-18T08:24:33.297228,348
LOAD_TRAIN,60,26,2015-04-21T02:35:34.917401,348
DEPART_TRAIN,-12,89,2015-04-22T03:11:32.418235,348
NOISE,68,50,2015-04-03T21:30:01.747136,349
NOISE,95,-76,2015-04-05T10:27:08.747136,349
UNLOAD_SHIP,-217,56,2015-04-05T22:27:12.915340,349
LOAD_TRAIN,106,5,2015-04-09T00:18:20.356085,349
DEPART_TRAIN,-40,-140,2015-04-09T23:24:27.757766,349
UNLOAD_SHIP,-255,37,2015-01-28T11:03:24.423919,350
LOAD_TRAIN,67,11,2015-01-31T08:26:53.667863,350
NOISE,104,18,2015-01-31T22:06:23.667863,350
DEPART_TRAIN,8,127,2015-02-01T03:02:46.808663,350
NOISE,83,-67,2015-02-01T05:01:15.808663,350
UNLOAD_SHIP,-172,-37,2015-02-05T10:05:19.012324,351
LOAD_TRAIN,112,39,2015-02-08T14:47:14.418428,351
DEPART_TRAIN,-8,78,2015-02-09T11:47:35.856374,351
UNLOAD_SHIP,-172,-50,2015-06-16T08:37:52.231465,352
NOISE,35,-22,2015-06-16T18:30:05.231465,352
NOISE,70,20,2015-06-18T04:09:26.231465,352
LOAD_TRAIN,111,50,2015-06-19T13:07:27.661299,352
DEPART_TRAIN,0,-131,2015-06-20T09:11:35.253443,352
UNLOAD_SHIP,-248,20,2015-06-05T16:32:17.800801,353
NOISE,106,-28,2015-06-08T03:40:29.800801,353
LOAD_TRAIN,91,-39,2015-06-08T17:03:52.608209,353
DEPART_TRAIN,-38,-56,2015-06-09T21:16:10.665531,353
NOISE,117,-90,2015-04-06T16:34:15.838027,354
UNLOAD_SHIP,-280,53,2015-04-06T21:11:34.964520,354
NOISE,10,-43,2015-04-06T21:32:21.964520,354
LOAD_TRAIN,92,30,2015-04-10T02:25:48.862899,354
DEPART_TRAIN,-35,-141,2015-04-11T07:29:25.813754,354
UNLOAD_SHIP,-179,43,2015-03-10T03:06:33.929926,355
NOISE,110,8,2015-03-12T09:50:43.929926,355
LOAD_TRAIN,70,-47,2015-03-13T08:56:43.894330,355
NOISE,96,88,2015-03-14T05:50:08.894330,355
DEPART_TRAIN,16,-64,2015-03-14T13:27:34.196231,355
NOISE,68,-80,2015-03-14T13:30:26.196231,355
UNLOAD_SHIP,-302,7,2015-03-01T19:24:20.031291,356
LOAD_TRAIN,61,-33,2015-03-04T18:43:57.262901,356
DEPART_TRAIN,-13,-134,2015-03-05T18:24:35.280533,356
NOISE,22,32,2015-07-17T20:17:53.756492,357
UNLOAD_SHIP,-257,4,2015-07-19T12:31:25.569418,357
LOAD_TRAIN,77,5,2015-07-22T06:51:24.818083,357
DEPART_TRAIN,22,-100,2015-07-23T01:13:44.955657,357
NOISE,13,60,2015-12-15T00:05:19.762438,358
UNLOAD_SHIP,-192,-45,2015-12-15T18:35:34.431474,358
NOISE,113,1,2015-12-16T04:43:27.431474,358
LOAD_TRAIN,76,-32,2015-12-18T15:21:19.886239,358
DEPART_TRAIN,27,-88,2015-12-19T14:46:46.107964,358
UNLOAD_SHIP,-152,38,2015-08-06T16:18:32.311005,359
LOAD_TRAIN,80,23,2015-08-09T13:13:38.309940,359
DEPART_TRAIN,15,-74,2015-08-10T20:18:06.035940,359
NOISE,98,105,2015-02-16T13:37:03.947881,360
UNLOAD_SHIP,-200,-59,2015-02-17T19:56:20.252764,360
NOISE,98,108,2015-02-19T22:49:23.252764,360
LOAD_TRAIN,121,-42,2015-02-20T15:04:43.650202,360
NOISE,112,45,2015-02-21T04:48:14.650202,360
DEPART_TRAIN,-10,107,2015-02-21T15:33:19.399687,360
NOISE,103,-31,2015-02-21T18:28:14.399687,360
UNLOAD_SHIP,-183,31,2015-03-14T12:19:05.830989,361
LOAD_TRAIN,104,15,2015-03-17T18:32:33.391538,361
DEPART_TRAIN,-33,-140,2015-03-18T17:00:01.957325,361
NOISE,60,78,2015-09-17T09:53:00.602628,362
UNLOAD_SHIP,-210,55,2015-09-17T17:48:18.562622,362
NOISE,26,-73,2015-09-20T04:59:01.562622,362
LOAD_TRAIN,73,-14,2015-09-20T15:02:58.510459,362
DEPART_TRAIN,-7,-118,2015-09-21T11:04:36.495138,362
UNLOAD_SHIP,-165,6,2015-12-16T14:03:48.226182,363
LOAD_TRAIN,137,-26,2015-12-19T09:43:07.956117,363
DEPART_TRAIN,-17,-141,2015-12-20T11:37:55.535702,363
UNLOAD_SHIP,-149,-16,2015-01-09T14:54:17.636410,364
LOAD_TRAIN,88,49,2015-01-12T07:44:40.463975,364
NOISE,8,8,2015-01-12T09:50:45.463975,364
DEPART_TRAIN,-8,-88,2015-01-13T14:49:20.191901,364
NOISE,44,49,2015-01-13T16:16:00.191901,364
UNLOAD_SHIP,-245,-58,2015-02-01T22:45:20.597297,365
LOAD_TRAIN,89,34,2015-02-04T19:47:39.185789,365
DEPART_TRAIN,-21,-128,2015-02-06T02:22:30.090212,365
UNLOAD_SHIP,-305,11,2015-05-11T05:23:14.942096,366
LOAD_TRAIN,83,23,2015-05-14T05:14:23.094607,366
DEPART_TRAIN,-24,-63,2015-05-15T00:50:40.818530,366
UNLOAD_SHIP,-279,12,2015-04-03T09:11:23.247185,367
NOISE,60,100,2015-04-05T13:27:41.247185,367
LOAD_TRAIN,87,4,2015-04-06T06:33:08.261407,367
NOISE,1,-101,2015-04-06T17:43:14.261407,367
DEPART_TRAIN,-16,-79,2015-04-07T04:42:16.539878,367
NOISE,9,62,2015-04-07T23:44:40.539878,367
NOISE,60,-57,2015-03-02T03:34:29.975123,368
UNLOAD_SHIP,-137,-7,2015-03-03T22:50:46.265035,368
LOAD_TRAIN,139,12,2015-03-06T20:06:59.577449,368
NOISE,86,-45,2015-03-07T02:59:04.577449,368
DEPART_TRAIN,-9,60,2015-03-08T00:49:22.000567,368
NOISE,101,-3,2015-03-08T01:23:27.000567,368
UNLOAD_SHIP,-213,54,2015-11-27T00:07:05.069703,369
NOISE,42,24,2015-11-29T11:15:45.069703,369
LOAD_TRAIN,109,-50,2015-11-29T22:30:54.063425,369
DEPART_TRAIN,19,-74,2015-11-30T19:07:01.301260,369
NOISE,67,-9,2015-12-16T00:16:47.461068,370
UNLOAD_SHIP,-130,30,2015-12-16T09:42:32.059801,370
NOISE,95,86,2015-12-18T09:24:35.059801,370
LOAD_TRAIN,97,32,2015-12-19T06:16:19.026507,370
NOISE,106,86,2015-12-19T23:45:06.026507,370
DEPART_TRAIN,38,-100,2015-12-20T01:49:04.595118,370
NOISE,30,-77,2015-12-20T02:26:43.595118,370
NOISE,120,95,2015-11-22T17:13:06.618466,371
UNLOAD_SHIP,-298,-44,2015-11-23T07:39:50.831576,371
LOAD_TRAIN,60,42,2015-11-26T12:03:04.316301,371
DEPART_TRAIN,-33,-107,2015-11-27T17:29:52.146622,371
UNLOAD_SHIP,-226,13,2015-06-05T15:20:02.406529,372
NOISE,55,72,2015-06-07T06:16:37.406529,372
LOAD_TRAIN,96,45,2015-06-08T14:21:51.058698,372
DEPART_TRAIN,3,123,2015-06-09T21:31:35.935901,372
UNLOAD_SHIP,-188,-37,2015-08-21T20:52:37.444774,373
LOAD_TRAIN,119,6,2015-08-24T20:20:14.455337,373
DEPART_TRAIN,23,-97,2015-08-25T19:36:51.871551,373
UNLOAD_SHIP,-300,64,2015-03-13T15:25:11.642049,374
NOISE,27,14,2015-03-14T00:13:27.642049,374
LOAD_TRAIN,80,24,2015-03-16T22:05:11.154107,374
DEPART_TRAIN,-13,-115,2015-03-17T19:45:01.443536,374
UNLOAD_SHIP,-152,11,2015-12-12T04:24:34.417857,375
NOISE,46,21,2015-12-13T12:14:47.417857,375
LOAD_TRAIN,139,46,2015-12-15T00:05:29.881533,375
DEPART_TRAIN,-40,-90,2015-12-16T00:27:26.292855,375
UNLOAD_SHIP,-284,-36,2015-08-08T15:09:35.065974,376
LOAD_TRAIN,68,18,2015-08-11T20:02:42.093151,376
DEPART_TRAIN,-33,-128,2015-08-12T17:10:04.235607,376
UNLOAD_SHIP,-156,55,2015-05-18T09:17:54.259491,377
LOAD_TRAIN,84,8,2015-05-21T13:07:12.424413,377
NOISE,82,-39,2015-05-21T15:05:53.424413,377
DEPART_TRAIN,14,-130,2015-05-22T09:27:02.318485,377
NOISE,56,27,2015-05-23T02:50:50.318485,377
UNLOAD_SHIP,-141,11,2015-10-30T22:26:51.637851,378
NOISE,96,98,2015-10-31T03:32:23.637851,378
NOISE,60,99,2015-11-01T02:42:11.637851,378
NOISE,51,-54,2015-11-02T19:24:17.637851,378
LOAD_TRAIN,106,41,2015-11-02T23:55:38.872014,378
DEPART_TRAIN,-11,-93,2015-11-04T03:12:51.665270,378
NOISE,3,-21,2015-05-31T22:20:59.096666,379
UNLOAD_SHIP,-164,4,2015-06-02T05:24:14.754532,379
NOISE,14,101,2015-06-02T17:13:21.754532,379
LOAD_TRAIN,119,12,2015-06-05T10:14:22.814112,379
DEPART_TRAIN,33,-128,2015-06-06T05:03:39.501444,379
UNLOAD_SHIP,-286,21,2015-08-27T00:35:01.813615,380
NOISE,51,-64,2015-08-27T08:34:42.813615,380
LOAD_TRAIN,64,-23,2015-08-30T02:48:34.402426,380
NOISE,52,57,2015-08-30T02:54:53.402426,380
DEPART_TRAIN,-11,76,2015-08-31T03:33:33.595263,380
NOISE,97,73,2015-08-31T16:40:49.595263,380
NOISE,109,27,2015-02-08T05:45:57.114605,381
UNLOAD_SHIP,-252,31,2015-02-09T03:29:23.983116,381
NOISE,42,-106,2015-02-10T04:41:41.983116,381
NOISE,70,38,2015-02-11T19:48:20.983116,381
LOAD_TRAIN,137,-21,2015-02-12T01:01:59.528504,381
DEPART_TRAIN,20,-98,2015-02-12T19:37:26.791337,381
NOISE,98,14,2015-05-12T11:41:41.076871,382
NOISE,27,51,2015-05-13T08:35:30.076871,382
UNLOAD_SHIP,-173,61,2015-05-14T04:06:34.948671,382
LOAD_TRAIN,75,18,2015-05-17T00:29:46.111473,382
NOISE,72,-2,2015-05-17T15:29:21.111473,382
DEPART_TRAIN,0,-55,2015-05-17T22:11:29.170131,382
NOISE,18,-113,2015-05-19T01:31:31.170131,382
UNLOAD_SHIP,-264,37,2015-05-27T02:17:58.997584,383
LOAD_TRAIN,96,15,2015-05-29T21:35:43.092392,383
DEPART_TRAIN,-5,-115,2015-05-30T17:27:02.010866,383
NOISE,106,2,2015-11-25T00:51:21.951294,384
UNLOAD_SHIP,-285,60,2015-11-25T05:55:07.620836,384
NOISE,79,-96,2015-11-27T23:01:03.620836,384
LOAD_TRAIN,78,15,2015-11-28T11:42:55.240873,384
DEPART_TRAIN,-37,72,2015-11-29T06:29:03.402275,384
NOISE,79,-10,2015-01-31T04:23:19.844837,385
UNLOAD_SHIP,-291,-24,2015-01-31T19:08:11.539205,385
LOAD_TRAIN,63,-24,2015-02-03T17:44:19.440295,385
NOISE,81,9,2015-02-04T14:38:39.440295,385
DEPART_TRAIN,-31,-72,2015-02-04T18:22:06.704311,385
NOISE,98,55,2015-02-05T02:17:29.704311,385
NOISE,101,27,2015-03-28T08:09:56.712909,386
UNLOAD_SHIP,-195,-42,2015-03-29T09:52:34.508349,386
LOAD_TRAIN,67,-18,2015-04-01T12:29:10.064906,386
NOISE,12,-54,2015-04-01T22:10:11.064906,386
DEPART_TRAIN,37,-94,2015-04-02T12:32:11.266107,386
NOISE,54,118,2015-04-03T01:51:05.266107,386
NOISE,54,11,2015-11-24T16:25:26.059564,387
UNLOAD_SHIP,-287,5,2015-11-27T02:16:09.072225,387
LOAD_TRAIN,97,-23,2015-11-30T00:03:51.704382,387
DEPART_TRAIN,3,-139,2015-12-01T04:05:32.695229,387
NOISE,37,25,2015-10-14T04:22:09.909765,388
NOISE,17,7,2015-10-14T06:28:14.909765,388
UNLOAD_SHIP,-245,45,2015-10-15T16:22:44.034882,388
LOAD_TRAIN,67,-4,2015-10-18T14:37:41.808564,388
DEPART_TRAIN,21,-107,2015-10-19T17:47:19.113776,388
NOISE,39,47,2015-07-02T23:50:30.542583,389
UNLOAD_SHIP,-268,40,2015-07-05T04:51:57.192442,389
LOAD_TRAIN,88,3,2015-07-08T11:49:57.969129,389
NOISE,110,50,2015-07-09T02:04:22.969129,389
DEPART_TRAIN,19,-61,2015-07-09T08:32:00.854630,389
NOISE,0,43,2015-07-09T21:06:57.854630,389
NOISE,108,17,2015-02-13T19:02:45.031363,390
NOISE,63,84,2015-02-14T09:18:29.031363,390
UNLOAD_SHIP,-192,-36,2015-02-14T22:17:20.941794,390
NOISE,17,111,2015-02-17T14:45:47.941794,390
LOAD_TRAIN,85,-37,2015-02-17T15:30:46.694834,390
DEPART_TRAIN,33,-71,2015-02-18T18:06:27.990028,390
UNLOAD_SHIP,-151,-64,2015-07-12T04:06:03.106298,391
LOAD_TRAIN,135,22,2015-07-15T05:16:39.794291,391
DEPART_TRAIN,35,55,2015-07-16T01:44:14.027913,391
NOISE,17,-79,2015-10-21T17:44:39.516420,392
UNLOAD_SHIP,-216,44,2015-10-23T06:56:53.637641,392
NOISE,31,112,2015-10-24T08:34:24.637641,392
NOISE,65,-83,2015-10-24T17:15:16.637641,392
NOISE,36,-116,2015-10-25T04:38:20.637641,392
LOAD_TRAIN,66,4,2015-10-26T01:08:12.490853,392
DEPART_TRAIN,37,-116,2015-10-27T02:46:30.270177,392
UNLOAD_SHIP,-182,-63,2015-06-26T03:58:43.371911,393
NOISE,15,76,2015-06-26T09:02:09.371911,393
LOAD_TRAIN,122,-2,2015-06-29T03:11:50.604610,393
DEPART_TRAIN,-34,-137,2015-06-30T07:45:23.597495,393
NOISE,8,-64,2015-11-02T20:30:55.270296,394
UNLOAD_SHIP,-133,35,2015-11-02T22:45:36.847692,394
LOAD_TRAIN,126,-18,2015-11-05T23:27:31.987282,394
NOISE,71,-103,2015-11-06T00:04:38.987282,394
NOISE,1,61,2015-11-06T10:03:44.987282,394
DEPART_TRAIN,-39,-106,2015-11-06T23:35:11.057321,394
NOISE,14,82,2015-11-07T21:08:09.057321,394
NOISE,104,32,2015-11-08T06:27:17.057321,394
NOISE,87,27,2015-08-21T19:20:39.714967,395
UNLOAD_SHIP,-164,52,2015-08-22T13:32:19.317521,395
LOAD_TRAIN,60,-11,2015-08-25T20:38:32.791648,395
DEPART_TRAIN,-21,-138,2015-08-26T19:28:33.594807,395
UNLOAD_SHIP,-150,30,2015-12-13T21:20:31.660211,396
LOAD_TRAIN,93,30,2015-12-17T02:05:12.371793,396
NOISE,51,116,2015-12-17T03:11:13.371793,396
NOISE,40,72,2015-12-18T01:01:28.371793,396
DEPART_TRAIN,26,56,2015-12-18T01:35:33.404867,396
NOISE,36,-9,2015-12-19T02:06:09.404867,396
NOISE,89,98,2015-12-19T06:46:40.404867,396
UNLOAD_SHIP,-177,-20,2015-11-27T10:57:20.078973,397
LOAD_TRAIN,100,-27,2015-11-30T16:25:09.480413,397
DEPART_TRAIN,24,112,2015-12-01T16:59:34.472681,397
NOISE,87,22,2015-11-16T11:59:54.576383,398
UNLOAD_SHIP,-229,15,2015-11-17T23:18:14.760795,398
LOAD_TRAIN,85,33,2015-11-21T06:06:21.690776,398
DEPART_TRAIN,-9,-79,2015-11-22T08:24:46.944698,398
NOISE,12,-35,2015-03-26T11:54:53.453796,399
UNLOAD_SHIP,-252,21,2015-03-29T03:28:23.604062,399
NOISE,49,-14,2015-03-30T11:11:54.604062,399
LOAD_TRAIN,76,-22,2015-04-01T01:26:43.112926,399
DEPART_TRAIN,11,-90,2015-04-01T20:22:44.886092,399
NOISE,7,71,2015-03-20T14:47:05.155212,400
UNLOAD_SHIP,-286,-64,2015-03-20T20:13:02.708521,400
LOAD_TRAIN,98,-5,2015-03-24T02:14:53.633511,400
DEPART_TRAIN,20,-125,2015-03-25T09:13:47.810757,400
NOISE,10,-27,2015-02-13T00:32:15.986719,401
UNLOAD_SHIP,-189,52,2015-02-13T06:48:30.783428,401
LOAD_TRAIN,124,32,2015-02-16T09:51:51.508083,401
NOISE,28,-15,2015-02-17T01:02:34.508083,401
DEPART_TRAIN,-1,-108,2015-02-17T06:22:15.786336,401
NOISE,46,110,2015-02-18T18:36:05.786336,401
UNLOAD_SHIP,-139,-31,2015-05-12T13:44:21.111106,402
NOISE,2,-42,2015-05-14T03:30:02.111106,402
NOISE,97,25,2015-05-14T08:48:21.111106,402
LOAD_TRAIN,88,-14,2015-05-15T16:19:02.233544,402
DEPART_TRAIN,-11,-131,2015-05-16T22:52:38.601114,402
UNLOAD_SHIP,-166,-36,2015-08-28T17:23:20.776387,403
LOAD_TRAIN,107,11,2015-08-31T14:45:39.512384,403
NOISE,45,-43,2015-08-31T22:02:46.512384,403
NOISE,105,110,2015-08-31T23:03:19.512384,403
NOISE,63,-94,2015-09-01T01:54:46.512384,403
DEPART_TRAIN,-3,-85,2015-09-01T20:55:51.576837,403
NOISE,62,-92,2015-09-01T21:05:31.576837,403
NOISE,51,4,2015-09-01T21:49:45.576837,403
NOISE,55,-100,2015-09-01T23:20:02.576837,403
NOISE,71,99,2015-12-11T08:00:17.251276,404
UNLOAD_SHIP,-291,50,2015-12-13T21:07:06.534303,404
LOAD_TRAIN,77,-17,2015-12-16T17:32:52.172518,404
NOISE,54,78,2015-12-17T09:00:48.172518,404
DEPART_TRAIN,14,-117,2015-12-17T18:06:02.526562,404
NOISE,94,97,2015-12-17T19:41:37.526562,404
UNLOAD_SHIP,-262,46,2015-06-18T06:41:16.136187,405
LOAD_TRAIN,72,19,2015-06-20T23:53:53.623941,405
NOISE,54,-47,2015-06-22T00:39:28.623941,405
DEPART_TRAIN,-27,-61,2015-06-22T02:18:17.504882,405
NOISE,67,19,2015-06-22T16:35:46.504882,405
NOISE,1,-46,2015-03-20T01:12:53.869181,406
NOISE,9,37,2015-03-21T03:41:55.869181,406
UNLOAD_SHIP,-201,33,2015-03-21T15:07:23.593524,406
LOAD_TRAIN,111,1,2015-03-24T09:44:28.078774,406
DEPART_TRAIN,9,-80,2015-03-25T15:55:29.328009,406
NOISE,12,-64,2015-07-09T06:00:27.035227,407
UNLOAD_SHIP,-236,51,2015-07-10T16:25:36.906286,407
LOAD_TRAIN,132,34,2015-07-13T16:55:25.694265,407
NOISE,58,80,2015-07-14T14:39:38.694265,407
DEPART_TRAIN,37,97,2015-07-14T23:15:59.755528,407
NOISE,59,-7,2015-07-15T06:13:57.755528,407
NOISE,40,-46,2015-05-18T17:18:31.551432,408
UNLOAD_SHIP,-270,-45,2015-05-20T02:11:45.900576,408
LOAD_TRAIN,120,-35,2015-05-23T02:23:24.964532,408
NOISE,80,-49,2015-05-23T06:52:07.964532,408
DEPART_TRAIN,-33,95,2015-05-23T20:49:19.902700,408
NOISE,87,-50,2015-05-23T23:41:27.902700,408
NOISE,19,63,2015-12-06T03:51:11.951870,409
UNLOAD_SHIP,-283,-38,2015-12-07T02:34:07.604722,409
